player_name,category_clean,mean,std,skew,excess_kurtosis,n,n_eff,distribution_source,category_profile_shrinkage_adjustment,category_profile_shrinkage_factor,course_history_category_signal,course_history_category_raw_adjustment,course_history_category_adjustment
"fishburn, patrick",sg_app,-0.15840112137164591,1.4175134399083207,-0.05188600372341016,-0.42447990815533343,177,49.915972795200496,player_ema,-0.0,1.0,2.458097951094179,0.0,0.0034903925587500767
"fishburn, patrick",sg_arg,-0.06856671899878071,1.044291928426229,0.1424619397237591,0.8094816232140141,177,49.915972795200496,player_ema,-0.0,1.0,0.8505081901443289,0.0,0.0034903925587500767
"fishburn, patrick",sg_ott,0.2887820200084264,0.7645885336728107,-0.9061686913254587,0.819985510605127,177,49.915972795200496,player_ema,0.0,1.0,-0.5584628094000123,-0.013961570235000307,-0.010471177676250231
"fishburn, patrick",sg_putt,-0.003391363775756463,2.0261522912735157,0.3734980569235366,-0.5770233870656853,177,49.915972795200496,player_ema,-0.0,1.0,1.8268991620502848,0.0,0.0034903925587500767
"fisk, steven",sg_app,-0.4130873714975165,1.323742641762777,0.06972113544651362,-0.520600088622686,124,49.304048393916396,player_ema,-0.0,1.0,-3.681819508940114,-0.0,-0.00894341991312647
"fisk, steven",sg_arg,0.04400276631697973,0.87812282300332,-0.11552330387006848,0.6754057345572337,124,49.304048393916396,player_ema,0.0,1.0,0.7961653547805222,0.0,-0.00894341991312647
"fisk, steven",sg_ott,0.28995234678361476,1.0174917874357632,-0.49643075269210296,0.056450892208772085,124,49.304048393916396,player_ema,0.0,1.0,1.430947186100235,0.03577367965250588,0.026830259739379407
"fisk, steven",sg_putt,-0.045592237393608515,1.8102885993119218,0.019199032333987006,-0.3291115692425586,124,49.304048393916396,player_ema,-0.0,1.0,2.8104540679512646,0.0,-0.00894341991312647
"fitzpatrick, alex",sg_app,0.8951788677373665,1.3062658577327368,-0.9290252579049539,2.135016586682947,46,36.29777269459121,player_ema,0.0,1.0,0.0,0.0,0.0
"fitzpatrick, alex",sg_arg,0.11760210380027773,1.0952766684590107,0.5446475534845459,0.7105048942632912,46,36.29777269459121,player_ema,-0.0,1.0,0.0,0.0,0.0
"fitzpatrick, alex",sg_ott,0.4003793251424149,0.9195994291744423,-0.08686068119675773,-0.24822669285715193,46,36.29777269459121,player_ema,0.0,1.0,0.0,0.0,0.0
"fitzpatrick, alex",sg_putt,-0.38683778268169355,2.0487628295406113,-0.9190519156473289,1.9493599469120495,46,36.29777269459121,player_ema,-0.0,1.0,0.0,0.0,0.0
"garnett, brice",sg_app,-0.12075043119143196,1.358159118307772,0.21866095406301306,-0.01752039681768469,370,49.99996271069476,player_ema,0.0,1.0,1.5682745757231222,0.0,0.008583645378858371
"garnett, brice",sg_arg,-0.20763080865615974,0.9191769707795858,-0.19146580366235905,-0.30877543425200304,370,49.99996271069476,player_ema,-0.0,1.0,-0.62527102890085,-0.0,0.008583645378858371
"garnett, brice",sg_ott,-0.21539420115286992,0.9116471923198051,-0.6735067443611228,0.45361025329165505,370,49.99996271069476,player_ema,-0.0,1.0,-1.3733832606173393,-0.034334581515433484,-0.025750936136575114
"garnett, brice",sg_putt,-0.16702166886726785,1.4915127121988256,-0.40124122817100083,-0.33077831410991276,370,49.99996271069476,player_ema,0.0,1.0,-0.2064086667002569,-0.0,0.008583645378858371
"gerard, ryan",sg_app,0.3414466754796778,1.568446079317334,0.1441145788852733,-0.7111971424607035,214,49.98086359627362,player_ema,-0.0,1.0,-1.4106292017041666,-0.0,0.0026040032387364184
"gerard, ryan",sg_arg,0.11072209962436631,1.09441856615387,0.05561413306117426,-0.2601072250215517,214,49.98086359627362,player_ema,-0.0,1.0,1.5147857226320225,0.0,0.0026040032387364184
"gerard, ryan",sg_ott,0.2529611410763355,0.8084636977401799,-0.5075837467144136,0.09147981297780383,214,49.98086359627362,player_ema,-0.0,1.0,-0.4166405181978269,-0.010416012954945673,-0.007812009716209255
"gerard, ryan",sg_putt,0.6990892078344025,1.8419127966991995,0.7598195616217733,0.8129145640173938,214,49.98086359627362,player_ema,0.0,1.0,-1.702302247832958,-0.0,0.0026040032387364184
"ghim, doug",sg_app,0.10686255639861002,1.2820157165539607,-0.3297770150998676,1.3869284197436471,436,49.99999733992369,player_ema,-0.0,1.0,-0.2654612665843692,-0.0,-0.0018951683516440724
"ghim, doug",sg_arg,0.2025968881561076,0.9561712690805011,-0.12157083802073426,0.5432893827642791,436,49.99999733992369,player_ema,-0.0,1.0,-1.104170724958561,-0.0,-0.0018951683516440724
"ghim, doug",sg_ott,0.6931531426269139,0.8047636039266779,-0.28753998016689924,0.6195038595438813,436,49.99999733992369,player_ema,0.0,1.0,0.3032269362630516,0.00758067340657629,0.005685505054932217
"ghim, doug",sg_putt,-0.15604257830387158,1.5166208738561795,-0.07462415187701485,-0.40626664000404267,436,49.99999733992369,player_ema,-0.0,1.0,-1.0513745913827544,-0.0,-0.0018951683516440724
