player_name,player_name_original,category,category_clean,n,n_eff,mean,std,skew,excess_kurtosis,delta_mu,sigma_ratio,tail_ratio_course,mean_adj,std_adj,df_t,distribution,sanity_flags,q01_adj,q05_adj,q10_adj,q25_adj,q50_adj,q75_adj,q90_adj,q95_adj,q99_adj
"cantlay, patrick","Cantlay, Patrick",sg_putt_adj,sg_putt,391,49.999983903614456,0.0570781900603262,1.7617534117408884,-0.3051006974036385,0.2401072769079082,0.0,1.0,0.0,0.0570781900603262,1.7617534117408884,28.988830314798275,student_t,,-3.9764,-3.4473000000000003,-2.5009,-0.7372,0.0962,1.1518,2.5652,2.7846,4.0602
"castillo, ricky","Castillo, Ricky",sg_app_adj,sg_app,81,46.232777768825216,-0.1158290719534388,1.5826105081761974,-0.1445522143063024,-0.2064416838621987,0.0,1.0,0.0,-0.1158290719534388,1.5826105081761974,inf,normal,,-3.5038,-3.1646,-2.8518,-1.032,-0.1397,1.12635,2.0028,2.74335,2.9602
"castillo, ricky","Castillo, Ricky",sg_arg_adj,sg_arg,81,46.232777768825216,0.1619050178433411,0.9062792135684232,-0.3884667625368559,-0.2526890486447248,0.0,1.0,0.0,0.1619050178433411,0.9062792135684232,inf,normal,,-1.9628,-1.7150000000000003,-0.993,-0.35140000000000005,0.1253999999999999,0.8164,1.2923,1.4796,1.9773999999999998
"castillo, ricky","Castillo, Ricky",sg_ott_adj,sg_ott,81,46.232777768825216,0.3339893405996829,0.98688525494051,-0.6204629048764083,0.3731929137552727,0.0,1.0,0.0,0.3339893405996829,0.98688525494051,20.077475693803226,student_t,,-2.176,-1.7269999999999999,-1.186,-0.07600000000000001,0.4789999999999999,0.859,1.501,1.814,2.459
"castillo, ricky","Castillo, Ricky",sg_putt_adj,sg_putt,81,46.232777768825216,0.2015401902195849,1.5778584048153026,-0.6117471557091533,0.393006929723827,0.0,1.0,0.0,0.2015401902195849,1.5778584048153026,19.26690637291385,student_t,,-4.3196,-2.9097,-1.7496,-0.7097,0.2536,1.2248,1.7868,2.1912000000000003,3.2536
"cauley, bud","Cauley, Bud",sg_app_adj,sg_app,186,49.94136412585166,0.3019892632911673,1.5379413496549623,0.4524036841687728,0.196871599091736,0.0,1.0,0.0,0.3019892632911673,1.5379413496549623,34.476716944855966,student_t,,-2.5776,-2.0928,-1.7544,-0.7818,0.3182,1.2072,2.3652,2.6177,4.4813
"cauley, bud","Cauley, Bud",sg_arg_adj,sg_arg,186,49.94136412585166,0.0663007795438376,0.9977305223211154,-0.1158375189625083,0.389960486233234,0.0,1.0,0.0,0.0663007795438376,0.9977305223211154,19.38617427102966,student_t,,-2.4014,-1.6782,-1.2534,-0.46919999999999984,0.030799999999999897,0.5376000000000001,1.361,1.9458,2.1288
"cauley, bud","Cauley, Bud",sg_ott_adj,sg_ott,186,49.94136412585166,0.0223881704104016,0.8676938231652169,-1.1822192500030555,2.180605314798605,0.0,1.0,0.0,0.0223881704104016,0.8676938231652169,6.751529568088824,student_t,df_t<8,-3.0860000000000003,-1.48,-1.016,-0.253,0.118,0.63,0.992,1.244,1.424
"cauley, bud","Cauley, Bud",sg_putt_adj,sg_putt,186,49.94136412585166,-0.1626346829239715,1.9100227769450844,-0.1581326930623675,-0.0855374499796961,0.0,1.0,0.0,-0.1626346829239715,1.9100227769450844,inf,normal,,-6.1484,-3.1528,-2.4404,-1.6027,-0.2455,1.4762,2.2344,2.9996,3.9720000000000004
"clark, wyndham","Clark, Wyndham",sg_app_adj,sg_app,459,49.999998940039,0.2579740722483465,1.5700788731374615,-0.3862851323678504,0.4856913674826946,0.0,1.0,0.0,0.2579740722483465,1.5700788731374615,16.353524072494004,student_t,,-3.2128,-2.2275,-1.4146,-0.8906000000000001,0.1738,1.5008,2.3253000000000004,2.8112,3.5501
