player_name,accuracy,course_x,dg_id,distance,gir,great_shots,poor_shots,position,prox_fw,prox_rgh,round,scrambling,sg_app,sg_arg,sg_bs,sg_ott,sg_putt,sg_t2g,sg_total,thru,total,course_name,event_name,last_updated,course_y,updated_pred_r3,sg_app_avg,sg_ott_avg,sg_arg_avg,sg_putt_avg,great_shots_avg,tot_resid_adj,tot_sg_adj,wind_adj3,dew_adj3,r3_teetime,teetime_numeric,pos_6_10,sg_total_adj,player_wind_benefit,player_dew_benefit,residual,residual2,weather_signal,residual_w_adj,sg_ott_avg_adj,sg_putt_avg_adj,sg_app_avg_adj,sg_arg_avg_adj,pos_6_10_adj,r1_tot_resid_adj_fb,r1_resid_removed,total_adjustment,updated_pred_r4,Score
"riley, davis",0.64,DG,19872,308.8,0.94,4.0,2.0,1,32.07,49.3,-7.0,1.0,1.04,0.39,1.6,0.56,3.35,1.99,5.34,18.0,-15.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,-0.8608909118225747,1.1654,0.4313,0.0963,2.2313,4.0,0.0857999999999999,-0.0066499999999999,0.8234013333333333,0.1629510997716898,2026-08-01 13:00:00,1785589200000000000,0.0,5.581781874236296,0.011974729071537515,0.16295109977168953,6.617598614902098,43.79261142795417,0.7093094081751078,5.90828920672699,0.015095500000000001,-0.31238200000000005,-0.023308,-0.02889,0.0,0.0799590881774254,0.0799590881774254,-0.5085935881774255,-1.3694845000000002,63.0
"brennan, michael",0.36,DG,29197,318.0,0.78,5.0,0.0,2,26.24,35.63,-6.0,0.67,2.42,-0.22,1.97,-0.44,2.59,1.75,4.34,18.0,-14.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,0.4696529743384063,2.1329,-0.5258,-0.18369999999999992,2.1675999999999997,7.5,-0.0225114678444935,-0.1333,0.8218203333333333,0.2027002581050232,2026-08-01 13:30:00,1785591000000000000,0.0,4.581781874236296,0.01039372907153746,0.20270025810502293,4.3252228870744505,18.707553022872645,-0.3228843458516009,4.648107232926051,-0.018403000000000003,-0.303464,-0.042657999999999995,0.05510999999999997,0.0,0.0754644421828998,0.0754644421828998,-0.22906797433840628,0.24058500000000002,64.0
"hojgaard, rasmus",0.71,DG,23838,312.8,0.78,8.0,2.0,3,21.73,,-9.0,1.0,2.68,0.79,2.75,0.08,3.8,3.54,7.34,18.0,-12.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,0.1102311556950531,0.502,0.32420000000000004,0.2026,1.9255999999999998,4.5,0.0423284190765058,-0.0013577818376279,0.7780931111111109,-0.1498310391171986,2026-08-01 08:05:00,1785571500000000000,0.0,7.581781874236296,-0.0333334931506849,-0.1498310391171989,7.288386186273359,53.120573200260324,-0.09069567513296484,7.379081861406324,0.011347000000000003,-0.269584,-0.01004,-0.06078,0.0,-0.0007394815438246,-0.0007394815438246,-0.3692881556950533,-0.2590570000000002,61.0
"kirk, chris",0.79,DG,12423,302.8,0.78,2.0,3.0,3,27.61,42.9,-4.0,0.5,1.3,1.21,2.31,1.01,-1.18,3.52,2.34,18.0,-12.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,0.35008964037545,1.3725999999999998,1.076,0.7149999999999999,-0.2593,4.0,-0.0366783417759263,0.02465,0.8226676666666666,0.1775568747716898,2026-08-01 13:10:00,1785589800000000000,0.0,2.581781874236296,0.011241062404870772,0.17755687477168952,2.420490171037406,5.858772668088691,0.4728398598297569,1.947650311207649,0.037660000000000006,0.036302,-0.027451999999999997,-0.21449999999999994,0.0,0.1421179821513762,0.1421179821513762,-0.2980796403754499,0.05201000000000011,66.0
"fowler, rickie",0.64,DG,12965,294.2,0.83,2.0,0.0,3,35.12,34.08,-3.0,0.75,-0.37,0.05,-0.15,0.23,1.44,-0.1,1.34,18.0,-12.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,1.3170360863581416,1.1216000000000002,0.6259999999999999,-0.214,1.3641,4.5,-0.0808219136418583,-0.112142,0.8218203333333333,0.2027002581050232,2026-08-01 13:30:00,1785591000000000000,0.0,1.5817818742362966,0.01039372907153746,0.20270025810502293,0.4778397750547153,0.22833085062434091,-0.3228843458516009,0.8007241209063163,0.02191,-0.19097400000000003,-0.022432000000000004,0.0642,0.0,0.5,0.5,-0.4343320863581418,0.8827039999999998,67.0
"young, cameron",0.64,DG,26651,323.9,0.89,2.0,3.0,3,16.85,71.39,-2.0,0.33,1.08,-0.08,1.62,0.53,-1.19,1.53,0.34,18.0,-12.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,1.17848165888719,1.1757,1.0976,0.5899000000000001,0.017800000000000094,6.0,-0.2862,0.1427699999999999,0.8217996666666666,0.2224194192161348,2026-08-01 13:50:00,1785592200000000000,0.0,0.5817818742362965,0.010373062404870792,0.22241941921613453,-0.3639073030298883,0.13242852519848694,-1.623969566950633,1.2600622639207448,0.038416,-0.0024920000000000133,-0.023514,-0.17697000000000002,0.0,-0.03808834111281,-0.03808834111281,0.016958341112810076,1.19544,68.0
"ventura, kristoffer",0.93,DG,15651,316.4,0.89,5.0,2.0,7,34.04,,-5.0,0.5,-0.57,-0.72,2.17,2.74,1.89,1.45,3.34,18.0,-11.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,0.1044665432722068,0.21210000000000007,1.8457,0.21390000000000003,0.31259999999999993,4.0,-0.0703165812540828,0.07315,0.8277000000000001,0.0302813164383564,2026-08-01 11:30:00,1785583800000000000,1.0,3.581781874236296,0.0162733957382043,0.030281316438356107,3.5238700431406498,12.417660080944085,0.02024220103692172,3.503627842103728,0.16426729999999998,-0.006251999999999999,-0.014847000000000006,-0.027807000000000005,-0.13,0.0516331245262897,0.0516331245262897,-0.06910524327220693,0.03536129999999986,65.0
"thorbjornsen, michael",0.71,DG,26649,320.3,0.83,6.0,3.0,7,28.49,50.01,-4.0,0.6,-0.21,0.91,2.03,2.24,-0.6,2.94,2.34,18.0,-11.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,0.7529256964768782,-0.11759999999999986,1.6856,0.2566,0.753,4.5,-0.075638426659659,0.1268,0.825244111111111,0.1248538636605782,2026-08-01 12:35:00,1785587700000000000,1.0,2.581781874236296,0.013817506849315153,0.12485386366057791,1.9675275482693109,3.8711646531986452,0.9199663544289838,1.047561193840327,0.1500184,-0.01506,0.008231999999999991,-0.033358,-0.13,-0.0282358768634627,-0.0282358768634627,-0.043093296476878304,0.7098323999999999,66.0
"schauffele, xander",0.79,DG,19895,320.4,0.78,4.0,3.0,7,24.35,33.19,-3.0,0.6,1.2,-0.41,2.65,1.45,-0.89,2.24,1.34,18.0,-11.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,1.381865564693894,0.9855,1.0309,-0.01400000000000004,0.562,4.5,-0.0372208901650229,0.0285,0.8226676666666666,0.1775568747716898,2026-08-01 13:10:00,1785589800000000000,1.0,1.5817818742362966,0.011241062404870772,0.17755687477168952,0.3887142467189629,0.15109876560229074,0.4728398598297569,-0.08412561311079403,0.09175009999999999,-0.011240000000000002,-0.068985,0.0018200000000000052,-0.13,0.1205864548589167,0.1205864548589167,-0.22852046469389384,1.1533451000000001,67.0
"kim, michael",0.57,DG,17543,286.3,0.56,6.0,4.0,7,28.38,70.7,-3.0,0.75,-1.57,1.19,-3.31,-1.74,3.46,-2.12,1.34,18.0,-11.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,0.5883083163923718,-0.3423999999999999,-0.04379999999999984,0.6092,2.338,4.0,-0.0300272905123599,0.0229,0.8221406666666665,0.1908065942161345,2026-08-01 13:20:00,1785590400000000000,1.0,1.5817818742362966,0.010714062404870717,0.19080659421613422,1.1949942144649297,1.4280111726046545,0.1325243186590277,1.062469895805902,-0.0038981999999999854,-0.04676,0.023967999999999996,-0.079196,-0.13,0.0754356069047317,0.0754356069047317,-0.30419451639237177,0.2841138,67.0
"james, ben",0.64,DG,29827,301.1,0.72,6.0,5.0,11,26.79,79.49,-5.0,0.86,1.32,-0.0,1.4,0.07,1.95,1.4,3.34,18.0,-10.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,0.4983862676659232,0.11549999999999994,0.5254000000000001,0.4983,1.1183999999999998,3.0,0.0304801614657252,-0.1126209236829498,0.8143079999999999,-0.0648239668949766,2026-08-01 09:45:00,1785577500000000000,0.0,3.581781874236296,0.0028813957382041178,-0.0648239668949769,3.0214530354136,9.129178445210059,0.14964928060728822,2.871803754806312,0.046760600000000006,-0.022367999999999996,-0.008084999999999997,-0.064779,-0.0,0.0505270298831478,0.0505270298831478,-0.016857667665923178,0.48152860000000003,65.0
"kim, si woo",0.71,DG,14609,305.7,0.61,5.0,2.0,11,21.54,44.78,-5.0,0.88,0.12,1.2,0.43,0.31,1.71,1.63,3.34,18.0,-10.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,1.2223281908338055,1.1496,0.3066999999999999,0.8469,-0.048900000000000055,3.5,0.1160529455314043,-0.1656373576112617,0.8194815555555556,-0.04821845022831,2026-08-01 10:05:00,1785578700000000000,0.0,3.581781874236296,0.008054951293759771,-0.04821845022831029,2.3192901844679397,5.37910695976933,-0.2419420106193364,2.561232195087276,0.027296299999999992,0.000978000000000001,-0.080472,-0.110097,-0.0,-0.0380873970863369,-0.0380873970863369,-0.07462289083380572,1.1477052999999997,65.0
"clanton, luke",0.71,DG,32330,277.1,0.78,4.0,2.0,11,29.48,4.8,-3.0,1.0,1.43,1.14,0.06,-1.37,0.14,1.2,1.34,18.0,-10.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,-0.496656037945226,0.4267999999999999,-0.11929999999999996,0.9420000000000001,0.9848,3.5,-0.0565956849470186,-0.0293499999999999,0.8258606666666666,0.1095841497716894,2026-08-01 12:25:00,1785587100000000000,0.0,1.5817818742362966,0.014434062404870773,0.10958414977168911,2.2024561243580822,4.850812979722424,0.8815460806873482,1.3209100436707342,-0.010617699999999996,-0.019696,-0.029875999999999996,-0.12246000000000001,-0.0,0.0892896470017925,0.0892896470017925,-0.18599366205477402,-0.6826497,67.0
"lower, justin",0.79,DG,17723,287.6,0.78,3.0,3.0,11,29.6,77.7,-3.0,1.0,-0.89,0.27,-0.85,0.04,1.92,-0.58,1.34,18.0,-10.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,-0.8346580838803891,0.6148,-0.1085,0.4449,1.2831,3.5,-0.0519862400336157,-0.04965,0.8245586666666667,0.1401059664383563,2026-08-01 12:45:00,1785588300000000000,0.0,1.5817818742362966,0.013132062404870859,0.14010596643835602,2.5696779869599125,6.603244956666348,0.8939055921460589,1.6757723948138534,-0.0096565,-0.025661999999999997,-0.043036000000000005,-0.057837000000000006,-0.0,0.0769781561532267,0.0769781561532267,-0.111533416119611,-0.9461915000000001,67.0
"wallace, matt",0.57,DG,20706,294.0,0.67,3.0,6.0,11,41.52,73.76,-1.0,0.57,0.47,0.24,0.03,-0.44,-0.93,0.27,-0.66,18.0,-10.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,0.162376898428767,0.2621,0.2167000000000001,0.6459,1.0830000000000002,3.0,-0.1847071741332882,-0.243784,0.8217066666666666,0.2132378664383567,2026-08-01 13:40:00,1785591600000000000,0.0,-0.41821812576370365,0.010280062404870782,0.21323786643835643,-0.3570770953492435,0.1275040520230527,-0.9046332642166477,0.5475561688674042,0.019286300000000006,-0.021660000000000006,-0.018347000000000002,-0.083967,-0.0,0.0508680725620551,0.0508680725620551,0.2729354015712331,0.4353123000000001,69.0
"cantlay, patrick",0.57,DG,15466,305.0,0.83,2.0,6.0,11,22.1,80.75,0.0,0.5,1.38,-0.02,0.82,-0.56,-2.46,0.8,-1.66,18.0,-10.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,1.6092553359538329,1.3272,-0.1607,0.2011,0.8367000000000003,4.0,0.0932985139439058,-0.07859,0.8217996666666666,0.2224194192161348,2026-08-01 13:50:00,1785592200000000000,0.0,-1.4182181257637034,0.010373062404870792,0.22241941921613453,-2.794680980096531,7.810241780513308,-1.623969566950633,-1.170711413145898,-0.0143023,-0.016734000000000006,-0.092904,-0.026143,-0.0,0.3645468220099269,0.3645468220099269,-0.5293386359538327,1.0799167,70.0
"yu, kevin",0.64,DG,17881,302.4,0.78,6.0,3.0,17,24.64,32.26,-5.0,0.57,2.78,-0.88,3.28,0.49,0.94,2.4,3.34,18.0,-9.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,0.389929203535362,1.5623,0.589,-0.3586,0.12489999999999993,3.0,-0.0937084859706006,-0.0405888023481785,0.7958561111111108,-0.1185431391171993,2026-08-01 08:50:00,1785574200000000000,0.0,3.581781874236296,-0.015570493150685039,-0.11854313911719959,3.05773903843305,9.349768027157472,0.9031350016276529,2.154604036805397,0.052420999999999995,-0.0024979999999999985,-0.10936100000000001,0.046618,-0.0,0.1142264918541413,0.1142264918541413,0.0072507964646377765,0.39717999999999976,65.0
"hoey, rico",0.64,DG,23504,316.1,0.61,4.0,7.0,17,27.41,61.38,-4.0,0.62,-0.54,2.49,-0.46,0.08,0.31,2.03,2.34,18.0,-9.0,Detroit Golf Club,Rocket Classic,2026-08-02 00:48:48 UTC,,0.0843134053611296,0.4830000000000001,0.311,0.5298,0.5905,5.5,-0.0237377100801275,-0.0678202427183798,0.8270593333333333,-0.0012601835616439,2026-08-01 11:00:00,1785582000000000000,0.0,2.581781874236296,0.015632729071537455,-0.0012601835616441897,2.51184101438506,6.309345281546967,-0.459087944775149,2.970928959160209,0.027679,-0.011810000000000001,-0.03381000000000001,-0.068874,-0.0,0.125871358159637,0.125871358159637,-0.1211284053611297,-0.0368150000000001,66.0
