player_name,pred_base,boost,override,override_adj,dg_pred,dg_adj,sheet_boost,max,max_50,lt_form,int_form,sg_6m,sma_6m,skill,sg_adj,putting,driving,majors,links,skill_v2_delta,age,dsle_,c_adj,exp,c_hist,pred,std_dev,sample
"grillo, emiliano",0.27,0.0,,0.0,0.27,-0.0,0.0,-0.02,,0.0,0.01,,-0.0,0.13,0.14,-0.02,0.02,-0.0,0.0,0.0,-0.05,-0.12,0.04,0.06,0.1,0.27,2.96,54.0
"hadwin, adam",-0.71,0.0,,0.0,-0.44,0.13,0.0,-0.02,,0.0,-0.13,,-0.01,-0.3,-0.24,0.02,-0.0,-0.0,-0.0,0.0,-0.11,0.01,0.01,0.05,0.01,-0.58,2.64,51.0
"hardy, nick",-0.57,0.0,,0.0,-0.76,-0.1,0.0,-0.01,,0.0,-0.22,,-0.02,-0.33,-0.1,0.02,0.0,0.0,0.0,0.0,-0.02,0.04,-0.02,0.03,0.06,-0.67,2.3,38.0
"harman, brian",0.45,0.0,,0.0,0.61,0.08,0.0,,0.18,-0.04,,0.1,-0.01,0.32,-0.03,-0.01,-0.02,0.0,0.0,0.0,-0.1,0.01,0.04,0.01,-0.0,0.53,2.94,66.0
"higgo, garrick",-0.15,0.0,,0.0,-0.25,-0.05,0.0,-0.02,,0.0,-0.03,,-0.02,-0.06,-0.08,-0.02,0.02,-0.0,-0.0,0.0,0.0,0.04,-0.02,0.02,0.02,-0.2,2.58,51.0
"higgs, harry",-0.56,0.0,,0.0,-0.68,-0.06,0.0,-0.01,,0.0,-0.17,,-0.02,-0.27,-0.09,0.02,0.0,0.0,0.0,0.0,-0.06,0.04,-0.01,0.02,-0.0,-0.62,2.3,48.0
"highsmith, joe",-0.72,0.0,,0.0,-0.53,0.1,0.0,-0.01,,0.0,-0.29,,-0.02,-0.5,0.02,0.03,-0.02,0.0,-0.0,0.0,0.01,0.04,0.02,-0.0,0.01,-0.62,2.85,56.0
"hirata, kensei",-0.96,0.0,,0.0,-0.57,0.19,0.0,-0.0,,0.0,-0.21,,-0.02,-0.45,-0.34,0.03,-0.03,0.0,0.0,0.0,0.01,0.01,0.07,-0.02,0.0,-0.77,2.54,44.0
"hodges, lee",0.13,0.0,,0.0,0.22,0.04,0.0,-0.01,,-0.0,0.02,,0.0,0.09,0.04,-0.01,0.02,-0.0,-0.0,0.0,-0.03,-0.07,0.02,0.02,0.04,0.18,2.63,42.0
"hoey, rico",-0.01,0.0,,0.0,0.24,0.13,0.0,-0.01,,0.0,0.07,,-0.0,0.07,-0.11,0.02,0.05,-0.0,0.0,0.0,-0.02,0.04,-0.06,0.01,-0.05,0.11,2.55,62.0
"hoge, tom",-0.18,0.0,,0.0,-0.05,0.07,0.0,-0.02,,0.0,-0.06,,-0.0,-0.04,0.1,0.02,-0.04,-0.0,-0.0,0.0,-0.09,-0.04,0.04,0.06,-0.1,-0.12,2.92,69.0
"hojgaard, rasmus",-0.06,0.0,,0.0,-0.16,-0.05,0.0,-0.02,,0.0,0.06,,0.0,0.07,-0.12,0.0,0.02,-0.0,0.0,0.0,0.02,0.01,-0.09,-0.02,0.0,-0.11,2.57,53.0
"homa, max",0.68,0.0,,0.0,0.6,-0.02,0.0,,0.24,-0.04,,0.09,-0.01,0.3,0.08,-0.02,0.05,-0.0,0.0,0.0,-0.05,0.03,-0.05,0.04,0.02,0.66,2.51,65.0
"horschel, billy",-0.15,0.0,,0.0,-0.15,0.0,0.0,-0.02,,0.0,-0.05,,-0.01,-0.01,0.02,0.01,-0.02,-0.0,0.0,0.0,-0.12,0.01,0.0,-0.01,0.04,-0.15,2.68,59.0
"hossler, beau",0.1,0.0,,0.0,0.37,0.14,0.0,-0.02,,-0.0,0.06,,0.0,0.09,-0.01,-0.01,0.01,0.0,0.0,0.0,-0.03,0.04,-0.01,0.05,-0.08,0.23,2.37,48.0
"hubbard, mark",-0.46,0.0,,0.0,-0.43,0.02,0.0,-0.01,,0.0,-0.03,,-0.01,-0.16,-0.15,0.04,-0.0,-0.0,-0.0,0.0,-0.09,-0.07,0.03,0.01,-0.02,-0.44,2.71,52.0
"hughes, mackenzie",0.22,0.0,,0.0,0.28,0.03,0.0,-0.02,,-0.0,0.04,,0.0,0.12,0.08,-0.02,-0.0,-0.0,0.0,0.0,-0.07,0.04,-0.02,0.03,0.04,0.25,2.48,56.0
"im, sungjae",0.3,0.0,,0.0,0.73,0.22,0.0,-0.03,,-0.0,0.1,,0.01,0.13,0.05,-0.01,0.04,-0.0,-0.0,0.0,-0.0,0.04,-0.0,0.02,-0.03,0.52,3.04,59.0
"jaeger, stephan",-0.11,0.0,,0.0,-0.03,0.04,0.0,-0.02,,-0.0,0.04,,0.01,0.09,-0.07,0.01,-0.04,-0.0,-0.0,0.0,-0.09,0.01,-0.04,0.01,-0.02,-0.07,3.2,57.0
"james, ben",0.25,0.0,,0.0,0.65,0.4,0.0,-0.01,,-0.0,0.04,,0.01,0.15,0.13,-0.01,0.02,0.0,0.0,0.0,-0.02,0.04,-0.01,-0.02,-0.02,0.65,2.7,21.0
"jarvis, casey",0.36,0.0,,0.0,0.59,0.12,0.0,-0.01,,-0.0,-0.01,,0.01,0.03,0.27,-0.02,0.02,-0.0,0.0,0.0,0.03,0.04,0.02,-0.02,0.0,0.47,3.03,59.0
"kanaya, takumi",0.05,0.0,,0.0,0.09,0.02,0.0,-0.01,,0.0,-0.04,,-0.01,-0.02,-0.01,-0.0,-0.01,-0.0,-0.0,0.0,-0.0,0.01,0.07,-0.01,0.07,0.07,2.53,54.0
"kang, jeffrey",-0.74,0.0,,0.0,-0.82,-0.04,0.0,0.0,,0.0,-0.21,,-0.02,-0.35,-0.14,0.03,-0.02,0.0,0.0,0.0,-0.06,0.04,0.01,-0.02,0.0,-0.78,2.58,40.0
"keefer, johnny",0.6,0.0,,0.0,0.47,-0.03,0.0,,0.15,-0.01,,0.06,-0.01,0.28,0.07,0.01,0.09,-0.0,0.0,0.0,0.05,0.04,-0.08,-0.02,0.0,0.57,2.73,65.0
"kim, michael",0.3,0.0,,0.0,0.49,0.1,0.0,-0.02,,-0.0,0.15,,0.01,0.23,-0.08,0.0,-0.01,-0.0,-0.0,0.0,-0.04,0.01,0.02,0.02,-0.01,0.39,3.02,68.0
"kim, tom",0.87,0.0,,0.0,1.12,0.06,0.0,,0.21,-0.06,,0.08,-0.02,0.41,0.12,-0.01,-0.01,0.0,0.0,0.0,0.05,0.01,0.05,0.01,0.01,0.93,2.49,61.0
"kirk, chris",-0.12,0.0,,0.0,-0.05,0.04,0.0,-0.02,,0.0,0.08,,-0.0,0.05,-0.12,0.04,-0.01,0.0,-0.0,0.0,-0.14,-0.04,0.0,0.01,0.03,-0.08,2.39,46.0
"kitayama, kurt",0.93,0.0,,0.0,1.16,0.06,0.0,,0.15,-0.06,,0.22,-0.03,0.51,0.08,0.0,0.06,-0.0,0.0,0.0,-0.02,0.03,-0.08,0.01,0.06,0.99,2.93,66.0
"kizzire, patton",-1.36,0.0,,0.0,-1.24,0.06,0.0,-0.01,,0.0,-0.28,,-0.03,-0.61,-0.26,0.03,-0.08,-0.0,0.0,0.0,-0.13,-0.04,0.05,0.06,-0.06,-1.3,2.73,34.0
"knapp, jake",0.56,0.0,,0.0,0.55,-0.0,0.0,,0.15,-0.07,,0.24,-0.03,0.37,-0.01,0.01,0.04,-0.0,-0.0,0.0,-0.01,0.01,-0.13,0.0,0.01,0.56,2.78,41.0
"kohles, ben",0.48,0.0,,0.0,0.7,0.11,0.0,-0.01,,-0.0,0.08,,0.01,0.17,0.2,0.0,0.01,0.0,0.0,0.0,-0.08,-0.04,0.06,0.01,0.07,0.59,2.59,53.0
"koivun, jackson",0.81,0.0,,0.0,0.83,0.0,0.0,,0.12,-0.1,,0.27,-0.02,0.52,0.07,0.0,0.06,0.0,0.0,0.0,0.01,-0.04,-0.03,-0.05,0.0,0.82,2.7,11.0
"kuchar, matt",0.13,0.0,,0.0,0.08,-0.02,0.0,-0.03,,-0.0,0.03,,0.0,0.16,0.22,-0.03,-0.04,-0.0,-0.0,0.0,-0.25,-0.12,0.09,0.01,0.07,0.1,2.3,35.0
"lamprecht, christo",-1.66,0.0,,0.0,-1.88,-0.11,0.0,-0.0,,0.0,-0.3,,-0.04,-0.65,-0.56,0.01,-0.03,0.0,0.0,0.0,0.01,0.01,-0.1,-0.02,0.0,-1.77,3.2,40.0
"lebioda, hank",-0.72,0.0,,0.0,-0.54,0.09,0.0,-0.01,,0.0,-0.16,,-0.02,-0.38,-0.26,0.05,-0.05,-0.0,0.0,0.0,-0.04,0.04,0.03,0.03,0.03,-0.63,2.44,48.0
"li, haotong",-0.25,0.0,,0.0,-0.16,0.05,0.0,-0.02,,-0.0,0.03,,-0.0,-0.0,-0.21,0.0,0.03,0.0,0.0,0.0,-0.02,0.01,-0.04,-0.02,-0.02,-0.2,3.19,47.0
"lindheim, nicholas",-1.88,0.0,,0.0,-1.71,0.09,0.0,-0.01,,0.0,-0.47,,-0.04,-0.71,-0.38,0.0,-0.02,0.0,0.0,0.0,-0.14,-0.12,0.03,-0.01,-0.0,-1.79,2.7,8.0
"lipsky, david",-0.2,0.0,,0.0,-0.19,0.01,0.0,-0.01,,0.0,-0.06,,0.0,-0.08,-0.04,0.01,-0.05,-0.0,-0.0,0.0,-0.1,-0.04,0.07,0.01,0.08,-0.2,2.67,47.0
"list, luke",-0.77,0.0,,0.0,-0.9,-0.06,0.0,-0.02,,0.0,-0.25,,-0.02,-0.44,0.03,0.0,0.07,-0.0,-0.0,0.0,-0.14,0.04,-0.02,0.03,-0.02,-0.83,2.49,33.0
"lower, justin",-0.86,0.0,,0.0,-0.67,0.1,0.0,-0.01,,0.0,-0.23,,-0.02,-0.44,-0.14,0.0,-0.03,-0.0,0.0,0.0,-0.09,0.04,0.06,0.02,-0.01,-0.77,2.91,40.0
