player_name,pred_base,boost,override,override_adj,dg_pred,dg_adj,sheet_boost,max,max_50,lt_form,int_form,sg_6m,sma_6m,skill,sg_adj,putting,driving,majors,links,age,dsle_,c_adj,exp,c_hist,pred,decomp_residual,std_dev,sample
"kohles, ben",0.13,0.0,,0.0,0.3,0.08,0.0,0.01,,0.0,-0.06,,-0.0,-0.05,0.16,0.01,0.01,0.02,0.0,-0.04,0.07,0.03,-0.04,0.0,0.21,0.0,2.73,44.0
"koivun, jackson",0.79,0.0,,0.0,0.79,0.0,0.0,,0.39,-0.04,,0.16,-0.05,0.99,0.23,-0.02,0.03,0.0,0.0,0.03,-0.31,0.12,-0.04,0.0,0.79,0.0,2.88,0.0
"kyes, chase",-2.82,0.0,,0.0,-2.82,0.0,0.0,,,,,,,,,,,0.0,0.0,,-0.0,0.0,-0.04,0.0,-2.82,0.0,3.0,0.0
"leach, greyson",-1.37,0.0,,0.0,-1.37,0.0,0.0,,,,,,,,,,,0.0,0.0,,-0.0,0.0,-0.04,0.0,-1.37,0.0,3.0,0.0
"lee, bryan",-2.42,0.0,,0.0,-2.42,0.0,0.0,,,,,,,,,,,0.0,0.0,,-0.0,-0.14,-0.04,0.0,-2.42,0.0,2.3,0.0
"lee, eric",-1.72,0.0,,0.0,-1.72,0.0,0.0,,,,,,,,,,,0.0,0.0,,-0.0,0.0,-0.04,0.0,-1.72,0.0,3.0,0.0
"lee, min woo",1.07,0.0,,0.0,1.42,0.0,0.0,,0.2,-0.02,,0.1,-0.03,0.58,0.05,0.01,0.08,0.07,-0.0,0.05,-0.04,0.07,-0.04,0.0,1.07,0.0,2.74,49.0
"lowry, shane",1.28,0.0,,0.0,1.26,0.0,0.0,,0.3,-0.02,,0.12,-0.02,0.63,0.09,-0.01,0.04,0.15,0.0,-0.09,0.08,0.04,-0.03,0.0,1.28,0.0,2.52,53.0
"macintyre, robert",1.21,0.0,,0.0,1.37,0.0,0.0,,0.29,-0.02,,0.14,-0.02,0.51,0.07,-0.01,0.09,0.07,0.0,0.03,0.08,0.02,-0.04,0.0,1.21,0.0,2.61,51.0
"matsuyama, hideki",0.94,0.0,,0.0,1.21,0.07,0.0,,0.37,-0.01,,0.14,-0.02,0.56,0.02,-0.0,-0.09,0.07,-0.0,-0.02,-0.01,-0.05,-0.02,0.0,1.01,0.0,2.55,57.0
"mccarty, matt",0.4,0.0,,0.0,0.56,0.08,0.0,,0.13,-0.0,,0.07,-0.01,0.29,-0.0,-0.01,-0.0,-0.02,0.0,0.04,-0.03,-0.02,-0.04,0.0,0.48,0.0,2.92,59.0
"mcdowell, graeme",-1.12,0.0,,0.0,-1.08,0.02,0.0,0.02,,0.02,-0.13,,-0.04,-0.35,-0.3,0.02,-0.06,0.01,0.0,-0.21,-0.01,-0.06,-0.02,0.0,-1.1,0.0,2.68,37.0
"mcgreevy, max",0.25,0.0,,0.0,0.48,0.12,0.0,0.02,,-0.01,0.05,,0.03,0.12,-0.0,0.02,-0.0,-0.01,0.0,0.02,0.07,0.0,-0.04,0.0,0.37,0.0,2.41,51.0
"mcilroy, rory",2.27,0.0,,0.0,2.36,0.0,0.0,,0.52,-0.03,,0.21,-0.04,1.09,0.21,-0.01,0.19,0.08,0.0,-0.06,-0.01,0.13,-0.03,0.0,2.27,0.0,2.84,39.0
"mcnealy, maverick",1.14,0.0,,0.0,1.3,0.0,0.0,,0.25,-0.02,,0.12,-0.03,0.69,0.17,-0.04,-0.01,0.01,0.0,0.02,-0.01,0.01,-0.04,0.0,1.14,0.0,2.84,55.0
"mitchell, keith",0.86,0.0,,0.0,0.84,-0.0,0.0,,0.18,-0.01,,0.06,-0.02,0.37,0.08,0.01,0.12,-0.04,-0.0,-0.02,0.08,0.1,-0.04,0.0,0.85,0.0,2.55,57.0
"montgomery, taylor",-1.04,0.0,,0.0,-1.01,0.01,0.0,0.03,,0.02,-0.1,,-0.07,-0.32,-0.3,0.01,-0.21,-0.01,-0.0,0.01,0.05,-0.11,-0.04,0.0,-1.03,0.0,3.2,29.0
"morikawa, collin",1.51,0.0,,0.0,1.66,0.0,0.0,,0.45,-0.02,,0.15,-0.03,0.68,0.09,-0.01,0.0,0.09,-0.0,0.03,0.08,0.04,-0.04,0.0,1.51,0.0,2.62,39.0
"mouw, william",0.24,0.0,,0.0,0.31,0.04,0.0,0.01,,-0.0,0.01,,-0.01,-0.02,0.08,0.01,0.03,-0.0,0.0,0.06,0.07,0.03,-0.04,0.0,0.27,0.0,2.54,42.0
"nicholas, james",-0.59,0.0,,0.0,-0.77,-0.09,0.0,-0.01,,0.01,-0.11,,-0.02,-0.3,-0.07,0.04,-0.21,0.0,0.0,0.03,0.07,0.01,-0.04,0.0,-0.68,0.0,2.87,39.0
"niemann, joaquin",1.41,0.0,,0.0,1.11,0.0,0.0,,0.33,-0.0,,0.09,-0.01,0.59,0.09,0.01,0.18,-0.05,-0.0,0.05,-0.01,0.19,-0.04,0.0,1.41,0.0,2.3,43.0
"noren, alex",0.97,0.0,,0.0,1.09,0.03,0.0,,0.27,-0.01,,0.12,-0.02,0.67,0.04,-0.03,0.03,0.05,0.0,-0.18,0.05,-0.0,-0.02,0.0,1.0,0.0,2.43,52.0
"norgaard moller, niklas",-0.83,0.0,,0.0,-0.94,-0.06,0.0,0.01,,0.03,-0.14,,-0.08,-0.34,-0.1,0.04,-0.21,0.0,0.0,-0.01,-0.01,0.03,-0.04,0.0,-0.88,0.0,2.65,41.0
"novak, andrew",0.32,0.0,,0.0,0.57,0.13,0.0,0.02,,-0.01,0.07,,0.02,0.22,0.01,0.02,0.02,-0.02,-0.0,0.02,-0.03,0.02,-0.04,0.0,0.45,0.0,2.64,56.0
"oiwa, ryuichi",-2.04,0.0,,0.0,-2.04,0.0,0.0,,,,,,,,,,,0.0,0.0,,-0.0,0.0,-0.04,0.0,-2.04,0.0,3.2,0.0
"onishi, kaito",-1.94,0.0,,0.0,-1.91,0.02,0.0,-0.02,,0.05,-0.31,,-0.09,-0.78,-0.21,-0.03,-0.19,0.0,0.0,0.05,-0.28,-0.1,-0.04,0.0,-1.93,0.0,2.68,24.0
"ormond, jackson",-3.93,0.0,,0.0,-3.93,0.0,0.0,,,,,,,,,,,0.0,0.0,,-0.0,0.0,-0.04,0.0,-3.93,0.0,3.2,0.0
"ortiz, carlos",-0.03,0.0,,0.0,0.01,0.02,0.0,0.03,,-0.01,0.05,,-0.0,0.02,-0.03,0.01,0.0,-0.05,-0.0,-0.03,-0.01,0.02,-0.04,0.0,-0.01,0.0,2.46,39.0
"parry, john",-0.23,0.0,,0.0,0.05,0.14,0.0,0.02,,-0.0,0.04,,0.01,0.02,-0.23,0.02,-0.05,0.01,0.0,-0.08,0.05,0.0,-0.04,0.0,-0.09,0.0,2.47,57.0
