player_name,pred_base,boost,override,override_adj,dg_pred,dg_adj,sheet_boost,max,max_50,lt_form,int_form,sg_6m,sma_6m,skill,sg_adj,putting,driving,majors,links,age,dsle_,c_adj,exp,c_hist,pred,decomp_residual,std_dev,sample
"eckroat, austin",-0.11,0.0,,0.0,,0.0,0.0,0.02,,-0.0,0.02,,-0.0,-0.08,-0.11,-0.0,-0.06,-0.0,-0.04,0.05,0.06,0.07,-0.0,-0.03,-0.11,0.0,2.77,50.0
"elvira mijares, ignacio",-0.51,0.0,,0.0,,0.0,0.0,0.0,,0.0,-0.1,,-0.01,-0.17,0.02,0.04,-0.21,0.0,0.0,-0.08,0.06,-0.03,-0.04,0.0,-0.51,0.0,2.8,45.0
"english, harris",1.08,0.0,,0.0,,0.0,0.0,,0.27,-0.05,,0.14,-0.01,0.66,0.08,-0.02,0.05,0.0,0.03,-0.06,-0.03,-0.05,0.04,0.05,1.08,0.0,2.3,61.0
"ferguson, ewen",0.17,0.0,,0.0,,0.0,0.0,0.0,,-0.0,0.03,,0.01,0.09,-0.05,0.04,-0.21,0.0,0.11,0.03,0.03,0.01,0.03,0.05,0.17,0.0,2.52,54.0
"fitzpatrick, alex",0.81,0.0,,0.0,,0.0,0.0,,0.08,-0.06,,0.04,-0.01,0.44,0.2,-0.01,0.1,0.0,0.13,0.05,-0.03,-0.08,-0.02,-0.02,0.81,0.0,2.6,55.0
"fitzpatrick, matt",1.53,0.0,,0.0,,0.0,0.0,,0.32,-0.08,,0.19,-0.02,0.95,0.21,-0.0,0.01,0.0,0.1,0.01,-0.03,-0.24,0.05,0.05,1.53,0.0,2.49,61.0
"fleetwood, tommy",2.03,0.0,,0.0,,0.0,0.0,,0.38,-0.08,,0.21,-0.01,1.02,0.18,-0.01,0.12,0.0,0.34,-0.04,-0.03,-0.17,0.06,0.06,2.03,0.0,2.73,63.0
"forrest, grant",-0.18,0.0,,0.0,,0.0,0.0,0.0,,0.01,-0.09,,-0.04,-0.22,-0.11,0.04,-0.21,-0.0,0.21,-0.0,-0.05,-0.03,0.04,0.27,-0.18,0.0,2.86,41.0
"fox, ryan",0.6,0.0,,0.0,,0.0,0.0,,0.13,-0.04,,0.06,-0.01,0.35,0.01,-0.02,-0.01,0.0,0.18,-0.1,-0.03,0.0,0.06,0.01,0.6,0.0,2.35,61.0
"frittelli, dylan",-0.5,0.0,,0.0,,0.0,0.0,0.02,,0.01,-0.16,,-0.03,-0.41,-0.08,0.03,-0.01,0.0,0.17,-0.04,0.03,-0.01,0.02,-0.06,-0.5,0.0,2.47,47.0
"gerard, ryan",0.92,0.0,,0.0,,0.0,0.0,,0.17,-0.04,,0.11,-0.01,0.58,0.11,-0.03,-0.01,0.0,0.0,0.06,-0.03,0.06,-0.02,-0.02,0.92,0.0,2.72,67.0
"ghim, doug",0.64,0.0,,0.0,,0.0,0.0,,0.09,-0.03,,0.04,-0.0,0.29,0.15,0.0,0.13,-0.0,0.01,0.03,0.06,-0.13,0.01,-0.0,0.64,0.0,2.3,48.0
"gotterup, chris",1.42,0.0,,0.0,,0.0,0.0,,0.22,-0.05,,0.13,-0.01,0.65,0.2,-0.02,0.11,0.0,0.09,0.05,0.06,-0.04,-0.0,0.04,1.42,0.0,2.71,67.0
"greyserman, max",0.37,0.0,,0.0,,0.0,0.0,0.03,,-0.0,0.07,,0.0,0.13,0.01,0.0,0.06,0.0,0.04,0.02,0.03,-0.04,-0.0,0.03,0.37,0.0,2.92,53.0
"guerrier, julien",-0.63,0.0,,0.0,,0.0,0.0,0.0,,-0.0,-0.06,,-0.0,-0.12,-0.08,0.04,-0.21,0.0,-0.06,-0.11,0.03,-0.02,0.01,-0.05,-0.63,0.0,2.61,47.0
"gumberg, jordan",-1.17,0.0,,0.0,,0.0,0.0,-0.03,,0.04,-0.28,,-0.07,-0.69,-0.24,0.04,0.14,0.0,0.03,0.02,0.03,-0.2,-0.01,0.05,-1.17,0.0,3.08,45.0
"hall, harry",0.54,0.0,,0.0,,0.0,0.0,,0.22,-0.02,,0.11,-0.01,0.34,-0.02,-0.01,-0.09,-0.0,0.06,0.04,-0.03,-0.08,0.01,0.02,0.54,0.0,2.43,59.0
"harman, brian",0.74,0.0,,0.0,,0.0,0.0,,0.22,-0.03,,0.05,-0.0,0.32,0.09,-0.02,0.0,0.0,0.25,-0.1,-0.03,-0.07,0.05,-0.0,0.74,0.0,2.95,64.0
"harrington, padraig",-1.2,0.0,,0.0,,0.0,0.0,0.01,,0.03,-0.18,,-0.07,-0.4,-0.15,0.01,-0.19,0.0,0.17,-0.38,-0.13,0.03,0.03,0.02,-1.2,0.0,2.43,21.0
"hatton, tyrrell",1.17,0.0,,0.0,,0.0,0.0,,0.31,-0.03,,0.11,-0.01,0.63,0.22,-0.01,0.03,0.0,0.13,-0.03,-0.12,-0.1,0.01,0.03,1.17,0.0,3.1,47.0
"hidalgo portillo, angel",-0.28,0.0,,0.0,,0.0,0.0,-0.02,,-0.03,-0.14,,0.04,-0.47,0.32,0.01,0.08,-0.0,0.0,0.04,-0.11,0.02,-0.02,0.0,-0.28,0.0,2.7,5.0
"highsmith, joe",-1.08,0.0,,0.0,,0.0,0.0,0.01,,0.03,-0.18,,-0.08,-0.61,-0.23,0.01,-0.09,0.0,0.0,0.05,0.03,0.05,-0.02,-0.07,-1.08,0.0,2.84,54.0
"hill, calum",0.08,0.0,,0.0,,0.0,0.0,0.0,,0.0,-0.01,,-0.0,-0.04,0.05,0.04,-0.21,0.0,0.05,0.01,0.06,0.1,0.01,0.03,0.08,0.0,3.1,51.0
"hillier, daniel",0.46,0.0,,0.0,,0.0,0.0,0.01,,-0.02,0.03,,0.03,0.12,-0.08,-0.01,-0.0,0.0,0.17,0.04,0.03,0.05,0.02,0.07,0.46,0.0,2.66,39.0
"hoffman, charley",-1.48,0.0,,0.0,,0.0,0.0,0.03,,0.04,-0.18,,-0.13,-0.52,-0.44,0.01,-0.02,0.0,-0.05,-0.26,-0.05,0.06,0.02,0.0,-1.48,0.0,2.3,28.0
"hojgaard, nicolai",1.14,0.0,,0.0,,0.0,0.0,,0.19,-0.05,,0.1,-0.01,0.32,0.08,-0.01,0.02,0.0,0.34,0.07,-0.03,-0.04,0.05,0.11,1.14,0.0,2.77,65.0
"hojgaard, rasmus",-0.08,0.0,,0.0,,0.0,0.0,0.02,,-0.01,0.06,,0.01,0.13,-0.17,0.01,0.05,-0.0,-0.04,0.06,-0.29,0.07,0.03,0.0,-0.08,0.0,2.49,47.0
"horschel, billy",-0.35,0.0,,0.0,,0.0,0.0,0.03,,0.01,-0.05,,-0.03,-0.07,0.07,0.0,-0.03,0.0,-0.1,-0.08,-0.13,0.08,0.01,-0.05,-0.35,0.0,2.67,59.0
"hoshino, rikuya",-0.97,0.0,,0.0,,0.0,0.0,-0.0,,0.03,-0.16,,-0.07,-0.4,-0.22,0.04,-0.21,-0.0,-0.03,0.03,0.03,0.02,-0.02,-0.0,-0.97,0.0,2.68,51.0
"hovland, viktor",1.34,0.0,,0.0,,0.0,0.0,,0.39,-0.05,,0.15,-0.01,0.71,0.2,-0.01,0.04,0.0,-0.01,0.04,-0.03,-0.11,0.05,-0.03,1.34,0.0,2.85,55.0
"hubbard, mark",-0.28,0.0,,0.0,,0.0,0.0,0.02,,0.01,-0.02,,-0.03,-0.17,-0.05,0.02,-0.01,-0.0,0.0,-0.05,0.06,0.03,-0.02,-0.05,-0.28,0.0,2.64,54.0
"im, sungjae",0.15,0.0,,0.0,,0.0,0.0,0.04,,-0.02,0.09,,0.03,0.23,-0.08,-0.01,0.04,-0.0,-0.17,0.04,0.06,-0.11,0.02,-0.02,0.15,0.0,3.07,53.0
"jamieson, scott",-1.47,0.0,,0.0,,0.0,0.0,-0.0,,0.03,-0.27,,-0.08,-0.62,-0.12,0.04,-0.21,0.0,-0.05,-0.13,0.06,-0.05,-0.01,-0.04,-1.47,0.0,2.93,43.0
"jarvis, casey",-0.02,0.0,,0.0,,0.0,0.0,0.01,,-0.02,-0.03,,0.03,-0.08,-0.08,0.01,0.0,-0.0,0.0,0.07,0.06,0.03,-0.04,0.0,-0.02,0.0,3.15,51.0
"johnston, ryggs",-2.02,0.0,,0.0,,0.0,0.0,-0.03,,0.05,-0.43,,-0.12,-1.01,-0.26,0.04,-0.21,0.0,-0.03,-0.01,0.03,-0.01,-0.02,-0.02,-2.02,0.0,3.12,43.0
"kaneko, kota",0.17,0.0,,0.0,,0.0,0.0,0.01,,-0.01,0.04,,0.01,0.22,0.02,-0.01,-0.08,0.0,0.0,-0.01,0.03,-0.01,-0.04,0.0,0.17,0.0,2.53,55.0
"katsuragawa, yuto",-1.25,0.0,,0.0,,0.0,0.0,-0.0,,0.03,-0.15,,-0.07,-0.4,-0.31,0.04,-0.21,0.0,-0.06,0.04,0.03,-0.03,-0.01,-0.16,-1.25,0.0,2.79,47.0
"keefer, johnny",0.43,0.0,,0.0,,0.0,0.0,0.02,,0.0,0.04,,-0.0,0.12,0.05,0.02,0.09,-0.0,0.0,0.06,0.03,0.05,-0.04,0.0,0.43,0.0,2.63,61.0
"kim, baekjun",-1.14,0.0,,0.0,,0.0,0.0,,,,,,,,,,,0.0,0.0,,-0.0,0.0,-0.04,0.0,-1.14,0.0,2.88,0.0
"kim, michael",0.5,0.0,,0.0,,0.0,0.0,,0.14,-0.02,,0.06,-0.0,0.29,0.01,-0.01,-0.03,-0.0,0.02,-0.0,0.04,0.02,-0.0,0.01,0.5,0.0,3.05,68.0
"kim, si woo",1.29,0.0,,0.0,,0.0,0.0,,0.27,-0.07,,0.17,-0.01,0.82,0.09,-0.01,0.09,-0.0,0.06,0.02,-0.03,-0.13,0.02,0.02,1.29,0.0,2.7,71.0
"kim, tom",1.28,0.0,,0.0,,0.0,0.0,,0.27,-0.03,,0.03,-0.01,0.33,0.08,0.0,-0.02,0.0,0.36,0.07,0.06,-0.08,0.06,0.14,1.28,0.0,2.32,59.0
