player_name,pred_base,boost,override,override_adj,dg_pred,dg_adj,sheet_boost,max,max_50,lt_form,int_form,sg_6m,sma_6m,skill,sg_adj,putting,driving,majors,links,age,dsle_,c_adj,exp,c_hist,pred,decomp_residual,std_dev,sample
"chatfield, davis",-0.6,0.0,,0.0,-0.57,0.01,0.0,0.0,,0.01,-0.11,,-0.05,-0.28,-0.18,0.01,-0.03,0.0,0.0,0.05,0.01,-0.0,-0.04,0.0,-0.58,0.0,2.3,29.0
"clanton, luke",-0.57,0.0,,0.0,-0.53,0.02,0.0,0.03,,0.02,-0.13,,-0.07,-0.37,-0.04,0.02,-0.08,0.0,0.0,0.03,0.04,0.03,-0.04,0.0,-0.55,0.0,2.54,30.0
"cole, eric",0.27,0.0,,0.0,0.58,0.15,0.0,0.04,,-0.02,0.06,,0.02,0.22,0.18,-0.02,-0.11,0.0,0.0,-0.06,0.04,-0.08,0.01,-0.01,0.43,0.0,2.54,41.0
"coody, pierceson",0.92,0.0,,0.0,0.73,-0.05,0.0,,0.12,-0.01,,0.05,-0.01,0.27,0.07,-0.02,0.11,-0.0,0.0,0.06,0.04,0.06,0.02,0.16,0.87,0.0,2.81,52.0
"crowe, trace",-0.41,0.0,,0.0,-0.32,0.04,0.0,-0.0,,0.0,-0.05,,-0.03,-0.11,-0.13,0.01,-0.06,0.0,0.0,0.03,0.01,-0.05,-0.04,0.0,-0.37,0.0,2.7,15.0
"dahmen, joel",-0.43,0.0,,0.0,-0.35,0.04,0.0,0.03,,0.01,-0.02,,-0.01,-0.17,-0.28,0.01,-0.01,-0.0,-0.0,-0.07,0.01,0.04,0.11,-0.1,-0.39,0.0,2.66,33.0
"davis, cameron",-1.37,0.0,,0.0,-1.06,0.16,0.0,0.03,,0.05,-0.25,,-0.13,-0.72,-0.3,0.01,-0.12,0.0,-0.0,0.02,0.01,0.01,0.06,-0.03,-1.21,0.0,3.2,34.0
"dou, zecheng",-0.09,0.0,,0.0,0.07,0.08,0.0,0.01,,-0.02,0.01,,0.01,0.0,0.02,0.0,-0.08,0.0,0.0,0.03,0.01,-0.06,-0.01,-0.0,-0.01,0.0,2.66,41.0
"dumont de chassart, adrien",0.07,0.0,,0.0,0.11,0.02,0.0,0.01,,-0.02,0.04,,0.02,0.1,-0.0,-0.0,-0.05,0.0,0.0,0.06,0.01,-0.06,-0.04,0.0,0.09,0.0,2.3,39.0
"dunlap, nick",-0.88,0.0,,0.0,-0.53,0.17,0.0,0.02,,0.03,-0.19,,-0.08,-0.47,-0.07,0.0,-0.15,-0.0,0.0,0.08,0.01,-0.02,-0.04,0.0,-0.7,0.0,2.93,23.0
"echavarria, nicolas",-0.31,0.0,,0.0,-0.24,0.03,0.0,0.02,,0.0,-0.01,,-0.01,-0.04,-0.13,-0.01,-0.09,-0.0,0.0,0.01,-0.07,0.04,-0.0,-0.02,-0.28,0.0,3.2,44.0
"eckroat, austin",0.42,0.0,,0.0,0.31,-0.05,0.0,0.02,,-0.01,0.03,,0.01,0.15,0.06,-0.0,-0.02,-0.0,-0.0,0.05,0.04,0.04,0.02,0.03,0.37,0.0,2.37,38.0
"ewart, a.j.",0.15,0.0,,0.0,-0.17,-0.16,0.0,0.02,,-0.01,0.02,,0.01,0.05,0.07,-0.02,-0.05,0.0,0.0,0.05,0.04,-0.0,-0.04,0.0,-0.01,0.0,2.44,41.0
"finau, tony",0.37,0.0,,0.0,0.65,0.14,0.0,0.06,,-0.0,0.01,,0.01,-0.01,0.15,0.0,-0.01,0.0,0.0,-0.04,0.04,-0.08,0.11,0.14,0.51,0.0,3.04,48.0
"fisk, steven",0.14,0.0,,0.0,0.2,0.03,0.0,0.01,,-0.0,0.01,,0.0,0.02,0.06,-0.02,0.02,-0.0,0.0,0.04,0.04,-0.01,-0.01,-0.02,0.17,0.0,2.3,44.0
"fowler, rickie",1.4,0.0,,0.0,1.17,0.0,0.0,,0.41,-0.02,,0.12,-0.03,0.74,0.12,-0.01,0.04,0.0,-0.0,-0.07,-0.05,0.04,0.11,0.0,1.4,0.0,2.74,45.0
"garnett, brice",-0.9,0.0,,0.0,-0.66,0.12,0.0,0.01,,0.02,-0.15,,-0.05,-0.42,-0.24,0.01,-0.08,0.0,0.0,-0.13,0.01,0.01,0.05,0.06,-0.78,0.0,2.91,32.0
"gerard, ryan",0.57,0.0,,0.0,0.67,0.03,0.0,,0.19,-0.01,,0.08,-0.02,0.36,-0.02,-0.0,-0.01,0.0,0.0,0.06,-0.05,0.04,-0.02,-0.03,0.59,0.0,2.77,57.0
"ghim, doug",0.41,0.0,,0.0,0.55,0.07,0.0,0.02,,-0.01,0.04,,0.01,0.14,0.09,0.01,0.07,-0.0,0.0,0.03,0.04,-0.02,0.06,-0.07,0.48,0.0,2.3,36.0
"glover, lucas",0.17,0.0,,0.0,-0.06,-0.12,0.0,0.03,,-0.0,0.03,,-0.02,0.14,-0.05,0.0,-0.01,0.0,-0.0,-0.2,-0.07,0.0,0.09,0.23,0.06,0.0,2.73,32.0
"greyserman, max",0.56,0.0,,0.0,0.58,0.0,0.0,0.03,,-0.01,0.03,,0.01,0.2,0.24,0.01,0.03,0.0,0.0,0.02,0.04,-0.03,-0.0,-0.0,0.57,0.0,3.01,43.0
"griffin, ben",1.11,0.0,,0.0,1.25,0.0,0.0,,0.31,-0.01,,0.12,-0.01,0.59,0.11,-0.04,0.05,0.0,0.0,0.03,-0.05,-0.04,0.02,0.04,1.11,0.0,2.47,51.0
"griffin, lanto",-0.32,0.0,,0.0,-0.31,0.0,0.0,0.03,,-0.0,-0.04,,-0.0,-0.04,-0.09,0.0,0.0,-0.0,0.0,-0.06,0.04,-0.0,-0.01,-0.15,-0.32,0.0,2.31,24.0
"grillo, emiliano",0.13,0.0,,0.0,0.12,-0.0,0.0,0.03,,0.01,-0.06,,-0.04,-0.15,-0.06,0.02,-0.0,-0.0,0.0,-0.01,0.04,0.04,0.15,0.15,0.12,0.0,3.09,40.0
"hall, harry",0.83,0.0,,0.0,0.91,0.02,0.0,,0.23,-0.01,,0.09,-0.01,0.51,0.06,-0.01,-0.04,-0.0,0.0,0.04,-0.08,-0.04,0.02,0.06,0.85,0.0,2.35,43.0
"hansson, albert",-2.62,0.0,,0.0,-2.62,0.0,0.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,-0.04,0.0,-2.62,0.0,3.0,0.0
"hardy, nick",-0.6,0.0,,0.0,-0.79,-0.09,0.0,0.01,,0.02,-0.14,,-0.06,-0.4,-0.14,0.03,-0.07,0.0,0.0,0.03,0.01,-0.03,0.03,0.12,-0.69,0.0,2.3,31.0
"harman, brian",0.54,0.0,,0.0,0.74,0.05,0.0,,0.24,-0.0,,0.04,-0.0,0.28,0.05,-0.02,-0.08,0.0,0.0,-0.1,-0.05,-0.05,0.18,0.05,0.59,0.0,2.96,54.0
"henley, russell",1.37,0.0,,0.0,1.46,0.0,0.0,,0.37,-0.02,,0.16,-0.02,0.88,0.05,-0.0,0.06,0.0,0.0,-0.06,-0.08,0.01,0.01,0.01,1.37,0.0,2.3,39.0
"higgo, garrick",-0.24,0.0,,0.0,-0.15,0.04,0.0,0.03,,0.01,-0.08,,-0.06,-0.15,0.06,0.01,0.01,-0.0,-0.0,0.05,0.04,0.01,-0.0,-0.16,-0.2,0.0,2.67,43.0
"highsmith, joe",-0.96,0.0,,0.0,-1.02,-0.03,0.0,0.02,,0.03,-0.13,,-0.06,-0.37,-0.36,0.01,-0.07,0.0,0.0,0.06,0.01,-0.01,-0.02,-0.05,-0.99,0.0,2.77,46.0
"hirata, kensei",-0.41,0.0,,0.0,-0.36,0.03,0.0,-0.0,,0.03,-0.15,,-0.04,-0.34,-0.03,0.0,0.0,0.0,0.0,0.06,0.04,0.05,-0.04,0.0,-0.38,0.0,2.47,36.0
"hisatsune, ryo",0.65,0.0,,0.0,0.96,0.08,0.0,0.02,,-0.04,0.07,,0.05,0.2,0.13,0.0,0.04,0.0,-0.0,0.07,0.04,0.01,-0.0,0.05,0.73,0.0,2.72,63.0
"hodges, lee",0.26,0.0,,0.0,0.16,-0.05,0.0,0.02,,-0.0,0.02,,0.0,-0.0,-0.11,0.01,0.04,-0.0,0.0,0.02,0.01,0.05,0.05,0.14,0.21,0.0,2.57,34.0
"hoey, rico",0.38,0.0,,0.0,0.43,0.02,0.0,0.02,,-0.0,0.04,,-0.01,0.1,0.09,-0.0,0.06,-0.0,0.0,0.02,0.04,0.06,-0.01,-0.01,0.4,0.0,2.58,50.0
"hoffman, charley",-0.88,0.0,,0.0,-0.84,0.02,0.0,0.04,,0.02,-0.18,,-0.11,-0.42,-0.14,0.01,-0.01,0.0,-0.0,-0.26,0.04,-0.04,0.12,0.06,-0.86,0.0,2.3,24.0
"hoge, tom",-0.24,0.0,,0.0,-0.03,0.1,0.0,0.03,,0.0,-0.09,,-0.01,-0.21,0.15,-0.0,-0.09,0.0,-0.0,-0.05,0.04,0.0,0.1,-0.1,-0.13,0.0,2.8,51.0
"hojgaard, rasmus",0.36,0.0,,0.0,0.23,-0.06,0.0,0.03,,-0.02,0.07,,0.01,0.16,-0.06,0.01,0.06,-0.0,-0.0,0.06,0.04,0.03,-0.04,0.0,0.3,0.0,2.44,45.0
"homa, max",0.05,0.0,,0.0,0.09,0.02,0.0,0.05,,-0.01,0.05,,0.02,0.12,-0.14,-0.01,0.02,-0.0,0.0,-0.03,-0.07,0.01,0.05,-0.01,0.07,0.0,2.73,45.0
"horschel, billy",-0.23,0.0,,0.0,-0.15,0.04,0.0,0.04,,0.01,-0.02,,-0.03,-0.13,-0.17,0.01,-0.02,0.0,-0.0,-0.08,0.01,0.01,0.11,0.02,-0.19,0.0,2.7,51.0
"hossler, beau",0.19,0.0,,0.0,0.26,0.04,0.0,0.02,,-0.0,0.02,,0.01,0.12,0.06,-0.02,-0.01,0.0,0.0,0.02,0.01,-0.03,0.11,-0.12,0.22,0.0,2.58,32.0
"howell, mason",-1.58,0.0,,0.0,-1.58,0.0,0.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,-0.04,0.0,-1.58,0.0,2.3,0.0
"hubbard, mark",0.14,0.0,,0.0,0.04,-0.05,0.0,0.02,,0.01,-0.04,,-0.02,-0.03,0.1,0.02,-0.05,-0.0,0.0,-0.05,0.04,-0.01,0.1,0.05,0.09,0.0,2.88,40.0
"hughes, mackenzie",-0.13,0.0,,0.0,-0.03,0.05,0.0,0.03,,-0.0,0.01,,-0.0,-0.0,-0.09,-0.01,-0.12,-0.0,0.0,-0.03,0.04,-0.06,0.05,0.06,-0.08,0.0,2.64,38.0
"im, sungjae",0.9,0.0,,0.0,0.74,-0.04,0.0,,0.33,-0.01,,0.04,-0.01,0.31,0.11,-0.01,0.06,-0.0,-0.0,0.04,0.04,-0.08,0.07,-0.0,0.86,0.0,3.05,35.0
"jaeger, stephan",0.21,0.0,,0.0,0.36,0.07,0.0,0.02,,-0.01,0.06,,0.03,0.13,0.16,-0.0,0.0,-0.0,-0.0,-0.05,0.04,-0.09,-0.0,-0.07,0.28,0.0,3.06,44.0
"kanaya, takumi",-0.37,0.0,,0.0,-0.2,0.08,0.0,0.01,,0.0,-0.03,,-0.03,-0.08,-0.18,-0.0,-0.03,-0.0,-0.0,0.05,0.01,-0.01,-0.02,-0.05,-0.29,0.0,2.89,42.0
"kang, jeffrey",-0.98,0.0,,0.0,-0.83,0.07,0.0,-0.01,,0.02,-0.2,,-0.08,-0.45,-0.12,0.01,-0.09,0.0,0.0,-0.02,0.04,-0.03,-0.04,0.0,-0.9,0.0,2.67,30.0
"keefer, johnny",0.24,0.0,,0.0,-0.06,-0.15,0.0,0.03,,0.0,-0.01,,-0.01,-0.03,0.14,0.01,0.03,-0.0,0.0,0.06,0.04,0.02,-0.04,0.0,0.09,0.0,2.69,47.0
"kim, michael",0.47,0.0,,0.0,0.38,-0.04,0.0,,0.16,-0.01,,0.04,-0.01,0.32,0.08,-0.03,-0.11,-0.0,0.0,-0.0,-0.05,-0.02,0.06,0.04,0.42,0.0,3.2,50.0
"kim, tom",0.39,0.0,,0.0,0.58,0.09,0.0,0.04,,-0.01,0.04,,0.02,0.14,0.05,0.01,-0.04,0.0,0.0,0.07,0.04,-0.02,0.01,0.04,0.48,0.0,2.3,43.0
"kirk, chris",0.29,0.0,,0.0,0.49,0.1,0.0,0.03,,-0.02,0.07,,0.01,0.21,0.1,0.01,0.03,0.0,-0.0,-0.1,0.04,-0.01,0.11,-0.18,0.39,0.0,2.3,38.0
