player_name,pred_base,boost,override,override_adj,dg_pred,dg_adj,sheet_boost,max,max_50,lt_form,int_form,sg_6m,sma_6m,skill,sg_adj,putting,driving,majors,links,skill_v2_delta,age,dsle_,c_adj,exp,c_hist,pred,std_dev,sample
"meissner, mac",0.44,0.0,,0.0,0.74,0.15,0.0,,0.07,-0.05,,0.12,-0.02,0.34,0.07,-0.01,-0.04,-0.0,0.0,0.0,0.03,0.01,-0.04,-0.02,-0.01,0.59,2.3,55.0
"moore, taylor",0.04,0.0,,0.0,0.31,0.14,0.0,-0.02,,-0.0,0.07,,0.01,0.05,-0.18,0.01,0.03,-0.0,-0.0,0.0,-0.04,0.01,-0.01,0.03,0.1,0.18,2.54,47.0
"mouw, william",0.26,0.0,,0.0,0.35,0.05,0.0,-0.01,,-0.0,0.04,,0.0,0.09,0.03,0.02,0.02,-0.0,0.0,0.0,0.01,0.01,0.0,-0.01,0.04,0.3,2.74,49.0
"nakajima, keita",0.34,0.0,,0.0,0.17,-0.08,0.0,,0.01,-0.02,,0.02,-0.01,0.25,0.05,-0.02,0.02,-0.0,-0.0,0.0,0.04,0.01,0.04,-0.05,0.0,0.25,2.57,36.0
"neergaard-petersen, rasmus",0.54,0.0,,0.0,0.63,0.02,0.0,-0.02,,-0.0,0.1,,0.0,0.24,0.19,-0.01,0.07,0.0,0.0,0.0,0.01,0.03,-0.01,-0.05,0.0,0.56,2.44,59.0
"novak, andrew",0.12,0.0,,0.0,0.47,0.17,0.0,-0.02,,-0.0,0.1,,0.0,0.13,-0.03,0.03,0.05,-0.0,-0.0,0.0,-0.03,-0.07,-0.02,0.01,-0.03,0.29,2.64,67.0
"nyholm, pontus",-0.5,0.0,,0.0,-0.4,0.05,0.0,-0.0,,0.0,-0.15,,-0.01,-0.27,-0.07,-0.01,0.01,0.0,0.0,0.0,-0.0,0.03,-0.01,-0.02,0.0,-0.45,2.56,47.0
"olesen, thorbjorn",-0.31,0.0,,0.0,-0.04,0.14,0.0,-0.02,,0.0,0.06,,-0.01,-0.01,-0.23,0.02,-0.01,-0.0,0.0,0.0,-0.08,0.01,0.01,-0.0,-0.04,-0.17,2.98,37.0
"parry, john",0.09,0.0,,0.0,0.24,0.08,0.0,-0.01,,-0.0,0.02,,0.0,0.08,0.14,0.02,-0.03,0.0,0.0,0.0,-0.12,0.03,-0.02,-0.02,0.0,0.17,2.58,59.0
"pavon, matthieu",-0.38,0.0,,0.0,-0.26,0.06,0.0,-0.02,,0.0,-0.08,,-0.0,-0.15,-0.15,0.04,0.05,0.0,-0.0,0.0,-0.05,0.01,-0.01,-0.02,0.0,-0.32,2.3,45.0
"pendrith, taylor",0.06,0.0,,0.0,0.18,0.06,0.0,-0.02,,0.0,0.1,,-0.0,0.14,-0.15,0.01,-0.0,0.0,0.0,0.0,-0.07,0.01,-0.0,0.02,0.03,0.12,2.71,65.0
"penge, marco",0.18,0.0,,0.0,0.35,0.08,0.0,-0.01,,0.0,0.04,,0.0,0.06,0.15,0.0,0.02,-0.0,0.0,0.0,-0.0,-0.05,0.0,-0.02,0.0,0.26,2.9,45.0
"phillips, chandler",0.24,0.0,,0.0,0.03,-0.1,0.0,-0.01,,0.0,-0.06,,-0.01,0.03,0.24,-0.02,-0.0,-0.0,0.0,0.0,-0.01,0.03,-0.01,0.01,0.04,0.14,3.02,47.0
"potgieter, aldrich",0.26,0.0,,0.0,0.28,0.01,0.0,-0.01,,-0.0,0.05,,0.0,0.05,-0.0,-0.02,0.04,-0.0,-0.0,0.0,0.03,0.01,0.02,-0.0,0.08,0.27,3.2,53.0
"power, seamus",0.0,0.0,,0.0,0.08,0.04,0.0,-0.02,,-0.0,-0.0,,0.0,0.02,0.16,-0.03,-0.04,-0.0,-0.0,0.0,-0.12,0.03,-0.0,0.02,-0.03,0.04,2.76,46.0
"putnam, andrew",-0.05,0.0,,0.0,0.08,0.06,0.0,-0.02,,-0.0,0.11,,0.01,0.14,-0.13,-0.02,-0.1,0.0,0.0,0.0,-0.09,0.01,-0.0,0.01,0.04,0.01,2.49,61.0
"quiban, justin",-3.07,0.0,,0.0,-2.9,0.17,0.0,,,,,,,,,,,0.0,0.0,-3.07,,0.0,0.0,0.0,0.0,-2.9,2.3,0.0
"ramey, chad",-0.4,0.0,,0.0,-0.24,0.08,0.0,-0.01,,0.0,-0.08,,-0.0,-0.18,-0.16,0.01,-0.02,-0.0,0.0,0.0,-0.05,0.01,0.01,0.02,0.06,-0.32,2.3,53.0
"riley, davis",-1.11,0.0,,0.0,-0.92,0.1,0.0,-0.02,,0.0,-0.3,,-0.03,-0.54,-0.17,-0.02,-0.06,-0.0,-0.0,0.0,-0.01,0.01,0.04,0.03,-0.04,-1.02,3.2,49.0
"rodgers, patrick",-0.31,0.0,,0.0,-0.13,0.09,0.0,-0.02,,0.0,0.03,,0.0,-0.02,-0.27,-0.0,-0.02,-0.0,-0.0,0.0,-0.05,0.01,0.02,0.04,-0.03,-0.22,2.83,65.0
"roy, kevin",-0.01,0.0,,0.0,0.21,0.11,0.0,-0.01,,0.0,-0.04,,-0.0,0.01,0.01,0.02,0.02,-0.0,0.0,0.0,-0.08,0.03,-0.02,-0.0,0.06,0.1,2.91,57.0
"rozo, marcelo",-1.27,0.0,,0.0,-1.16,0.05,0.0,0.01,,0.0,-0.32,,-0.03,-0.64,-0.29,0.05,0.05,-0.0,0.0,0.0,-0.08,0.01,0.01,-0.02,0.0,-1.21,2.3,37.0
"ruffels, ryan",-2.65,0.0,,0.0,-2.27,0.19,0.0,-0.0,,0.0,-0.75,,-0.03,-1.32,-0.25,-0.06,0.0,0.0,0.0,0.0,-0.0,-0.3,0.08,-0.02,0.0,-2.46,2.7,5.0
"saddier, adrien",-0.57,0.0,,0.0,-0.41,0.08,0.0,-0.01,,0.0,-0.1,,-0.01,-0.18,-0.13,0.01,-0.03,-0.0,-0.0,0.0,-0.06,-0.07,0.02,-0.02,0.0,-0.49,2.3,41.0
"sargent, gordon",-0.93,0.0,,0.0,-0.89,0.02,0.0,0.02,,0.0,-0.34,,-0.02,-0.58,-0.02,-0.0,0.04,0.0,0.0,0.0,-0.02,0.01,-0.02,-0.0,0.01,-0.91,3.2,33.0
"schauffele, xander",1.27,0.0,,0.0,1.52,0.0,0.0,,0.36,-0.11,,0.38,-0.05,0.67,0.07,-0.0,0.12,0.0,0.0,0.0,-0.02,-0.04,-0.05,-0.05,0.0,1.27,2.5,61.0
"schenk, adam",-1.08,0.0,,0.0,-0.78,0.15,0.0,-0.02,,0.0,-0.28,,-0.03,-0.57,-0.21,0.01,-0.04,-0.0,-0.0,0.0,-0.06,0.01,0.03,0.06,0.01,-0.93,3.2,47.0
"schmid, matthias",0.09,0.0,,0.0,0.17,0.04,0.0,-0.01,,-0.0,-0.01,,-0.0,0.02,0.05,-0.01,0.0,-0.0,-0.0,0.0,-0.01,0.03,0.01,-0.0,-0.0,0.13,2.63,59.0
"shipley, neal",-0.14,0.0,,0.0,-0.18,-0.02,0.0,-0.01,,0.0,-0.07,,-0.01,-0.15,-0.04,0.03,0.07,-0.0,0.0,0.0,0.01,0.03,0.01,-0.01,0.0,-0.16,2.3,43.0
"silverman, ben",-0.44,0.0,,0.0,-0.51,-0.04,0.0,-0.01,,0.0,-0.11,,-0.01,-0.18,-0.03,-0.02,-0.03,0.0,0.0,0.0,-0.11,0.01,0.02,0.01,0.02,-0.48,2.38,47.0
