player_name,pred_base,boost,override,override_adj,dg_pred,dg_adj,sheet_boost,max,max_50,lt_form,int_form,sg_6m,sma_6m,skill,sg_adj,putting,driving,majors,links,age,dsle_,c_adj,exp,c_hist,pred,decomp_residual,std_dev,sample
"conners, corey",0.81,0.0,,0.0,0.92,0.03,0.0,,0.28,-0.01,,0.09,-0.01,0.44,0.05,-0.0,-0.03,0.0,0.0,-0.02,-0.1,0.07,0.12,-0.06,0.84,0.0,2.43,51.0
"coody, pierceson",0.66,0.0,,0.0,0.79,0.03,0.0,,0.12,-0.02,,0.06,-0.01,0.28,0.09,-0.02,0.12,-0.0,0.0,0.06,0.08,-0.06,-0.04,0.0,0.69,0.0,2.79,56.0
"day, jason",0.8,0.0,,0.0,0.65,-0.04,0.0,,0.37,-0.02,,0.1,-0.01,0.4,-0.02,-0.01,-0.03,-0.0,0.0,-0.08,-0.1,0.08,0.11,0.01,0.77,0.0,3.2,45.0
"echavarria, nicolas",0.06,0.0,,0.0,0.13,0.03,0.0,0.02,,0.0,-0.03,,-0.01,0.0,0.14,-0.0,-0.06,-0.0,0.0,0.01,0.07,-0.05,-0.02,-0.0,0.09,0.0,3.2,48.0
"english, harris",1.04,0.0,,0.0,1.18,0.0,0.0,,0.28,-0.03,,0.11,-0.01,0.61,0.1,-0.02,0.05,0.0,0.0,-0.06,-0.1,0.04,0.06,-0.01,1.04,0.0,2.3,55.0
"finau, tony",0.32,0.0,,0.0,0.57,0.13,0.0,0.05,,-0.01,0.01,,0.01,0.05,0.06,0.01,-0.01,0.0,0.0,-0.04,0.05,0.03,0.11,0.01,0.45,0.0,2.99,50.0
"fitzpatrick, alex",0.64,0.0,,0.0,0.78,0.04,0.0,,0.0,-0.01,,0.0,-0.01,0.41,0.06,0.0,0.12,0.0,0.0,0.05,-0.1,0.15,-0.04,0.0,0.67,0.0,2.84,47.0
"fitzpatrick, matt",1.73,0.0,,0.0,2.04,0.0,0.0,,0.33,-0.04,,0.17,-0.02,0.88,0.14,-0.0,0.06,0.0,0.0,0.01,-0.1,0.16,0.11,0.03,1.73,0.0,2.55,45.0
"fleetwood, tommy",1.62,0.0,,0.0,1.72,0.0,0.0,,0.39,-0.03,,0.18,-0.01,0.9,0.09,-0.01,0.1,0.0,0.0,-0.03,-0.13,0.16,0.02,-0.01,1.62,0.0,2.86,47.0
"fowler, rickie",1.44,0.0,,0.0,1.3,0.0,0.0,,0.39,-0.03,,0.13,-0.01,0.74,0.01,-0.01,0.03,0.0,-0.0,-0.07,0.06,0.03,0.16,0.0,1.44,0.0,2.8,47.0
"fox, ryan",0.41,0.0,,0.0,0.37,-0.02,0.0,0.02,,-0.01,0.08,,0.03,0.19,0.08,0.01,0.07,0.0,0.0,-0.08,-0.09,-0.0,0.02,0.09,0.39,0.0,2.46,49.0
"gerard, ryan",0.76,0.0,,0.0,1.09,0.08,0.0,,0.18,-0.02,,0.09,-0.01,0.36,0.07,-0.01,-0.0,0.0,0.0,0.05,0.08,-0.02,-0.02,0.01,0.84,0.0,2.75,61.0
"glover, lucas",-0.17,0.0,,0.0,-0.03,0.07,0.0,0.03,,0.0,0.02,,-0.03,0.08,-0.12,0.0,-0.01,0.0,-0.0,-0.2,0.07,0.06,0.13,-0.21,-0.1,0.0,2.66,36.0
"gotterup, chris",1.02,0.0,,0.0,1.26,0.0,0.0,,0.21,-0.03,,0.11,-0.01,0.62,0.15,-0.02,0.12,0.0,0.0,0.05,-0.1,-0.04,-0.02,-0.01,1.02,0.0,2.96,55.0
"griffin, ben",1.41,0.0,,0.0,1.66,0.0,0.0,,0.29,-0.02,,0.13,-0.01,0.61,0.17,-0.03,0.06,0.0,-0.0,0.03,0.08,0.06,0.01,0.03,1.41,0.0,2.48,55.0
"hall, harry",0.9,0.0,,0.0,0.84,-0.01,0.0,,0.22,-0.01,,0.1,-0.01,0.52,-0.01,0.0,-0.03,-0.0,0.0,0.04,0.06,0.08,-0.04,0.0,0.89,0.0,2.43,45.0
"harman, brian",0.63,0.0,,0.0,0.88,0.06,0.0,,0.23,-0.01,,0.04,-0.0,0.32,0.06,-0.01,-0.06,0.0,0.0,-0.1,0.07,0.07,0.07,-0.05,0.7,0.0,2.94,58.0
"henley, russell",1.85,0.0,,0.0,2.23,0.0,0.0,,0.35,-0.03,,0.17,-0.01,0.83,0.14,-0.0,0.07,0.0,0.0,-0.06,0.08,0.22,0.07,0.01,1.85,0.0,2.3,43.0
"hisatsune, ryo",0.55,0.0,,0.0,1.03,0.12,0.0,0.02,,-0.02,0.07,,0.05,0.22,0.01,0.0,0.05,0.0,-0.0,0.07,0.08,0.06,-0.04,0.0,0.67,0.0,2.86,67.0
"hoge, tom",-0.38,0.0,,0.0,-0.13,0.12,0.0,0.03,,0.01,-0.07,,-0.02,-0.08,-0.04,-0.0,-0.08,0.0,-0.0,-0.05,0.07,-0.03,0.09,-0.21,-0.26,0.0,2.91,55.0
"hojgaard, nicolai",1.0,0.0,,0.0,1.1,0.03,0.0,,0.18,-0.03,,0.09,-0.01,0.63,0.12,0.0,0.15,0.0,0.0,0.07,-0.1,-0.05,-0.03,-0.02,1.02,0.0,2.69,55.0
"horschel, billy",-0.11,0.0,,0.0,-0.03,0.04,0.0,0.03,,0.01,-0.04,,-0.02,-0.16,-0.08,0.0,0.0,0.0,-0.0,-0.08,0.07,-0.05,0.11,0.1,-0.07,0.0,2.68,55.0
"hubbard, mark",0.08,0.0,,0.0,0.05,-0.02,0.0,0.02,,0.01,-0.03,,-0.03,0.01,0.03,0.02,-0.02,-0.0,0.0,-0.05,0.07,-0.0,0.03,0.03,0.07,0.0,2.8,44.0
"im, sungjae",0.96,0.0,,0.0,0.64,-0.08,0.0,,0.31,-0.01,,0.04,-0.01,0.32,-0.03,-0.01,0.05,-0.0,-0.0,0.04,0.06,0.1,0.11,-0.02,0.88,0.0,3.2,37.0
"kim, michael",0.56,0.0,,0.0,0.62,0.02,0.0,,0.15,-0.01,,0.05,-0.0,0.31,0.1,-0.03,-0.09,-0.0,0.0,-0.0,0.08,0.0,0.01,-0.0,0.58,0.0,3.2,54.0
"kim, si woo",1.84,0.0,,0.0,2.16,0.0,0.0,,0.28,-0.03,,0.14,-0.02,0.7,0.18,-0.01,0.1,-0.0,0.0,0.02,-0.01,0.16,0.18,0.15,1.84,0.0,2.51,65.0
"kitayama, kurt",0.86,0.0,,0.0,1.16,0.07,0.0,,0.2,-0.02,,0.1,-0.01,0.55,0.15,-0.01,0.11,0.0,0.0,-0.01,-0.1,-0.01,-0.0,-0.09,0.93,0.0,3.2,50.0
"kuchar, matt",-0.12,0.0,,0.0,0.3,0.21,0.0,0.04,,-0.01,-0.02,,-0.03,-0.03,0.04,-0.01,-0.09,-0.0,-0.0,-0.23,0.07,0.04,0.13,-0.03,0.09,0.0,2.3,27.0
"lee, min woo",1.02,0.0,,0.0,1.48,0.0,0.0,,0.19,-0.03,,0.1,-0.01,0.59,0.12,0.0,0.1,0.0,-0.0,0.05,-0.1,0.06,-0.0,-0.03,1.02,0.0,2.75,51.0
"lowry, shane",1.0,0.0,,0.0,1.09,0.0,0.0,,0.29,-0.02,,0.12,-0.01,0.54,0.09,-0.01,0.03,0.0,0.0,-0.09,-0.1,0.03,0.15,-0.01,1.0,0.0,2.6,45.0
"macintyre, robert",1.25,0.0,,0.0,1.4,0.0,0.0,,0.28,-0.03,,0.14,-0.01,0.6,0.01,-0.01,0.12,0.0,0.0,0.03,0.08,0.05,-0.02,0.01,1.25,0.0,2.63,49.0
"matsuyama, hideki",1.19,0.0,,0.0,1.48,0.0,0.0,,0.36,-0.03,,0.14,-0.01,0.53,0.07,-0.0,-0.07,0.0,-0.0,-0.02,0.08,0.05,0.15,-0.06,1.19,0.0,2.5,57.0
"mccarthy, denny",0.44,0.0,,0.0,0.43,-0.0,0.0,0.04,,-0.01,0.09,,0.02,0.22,0.12,-0.03,-0.09,0.0,-0.0,-0.0,-0.09,-0.02,0.09,0.11,0.44,0.0,2.3,51.0
